record_id,date,time,day_of_week,day_name,weekend,holiday,location,latitude,longitude,vehicle_count,avg_speed_kmph,road_capacity,weather,temperature_c,rainfall_mm,peak_hour,accident,road_work,traffic_density,congestion_level
30928,2026-03-06,10:00,4,Friday,0,0,Punjagutta,17.4254,78.449,153,35.389205388447394,340,Clear,32.3,0.0,1,0,0,0.45,Medium
30929,2026-03-06,10:00,4,Friday,0,0,Begumpet,17.4447,78.4627,140,33.138599952844054,355,Clear,31.4,0.0,1,0,0,0.394,Medium
30930,2026-03-06,10:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,121,30.29520391069839,264,Cloudy,30.9,0.1,1,0,0,0.458,Medium
30931,2026-03-06,10:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,141,36.395542635300686,377,Clear,31.6,0.0,1,0,0,0.374,Medium
30932,2026-03-06,10:00,4,Friday,0,0,Uppal,17.4058,78.5591,117,39.488191655750775,367,Clear,33.6,0.0,1,0,0,0.319,Medium
30933,2026-03-06,10:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,139,33.592520499943646,318,Clear,33.9,0.0,1,0,0,0.437,Medium
30934,2026-03-06,10:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,154,33.31158635530677,325,Cloudy,32.8,0.3,1,0,0,0.474,Medium
30935,2026-03-06,10:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,133,33.92302058624606,353,Clear,33.7,0.0,1,0,0,0.377,Medium
30936,2026-03-06,10:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,161,26.023671681067817,266,Clear,32.5,0.0,1,0,0,0.605,High
30937,2026-03-06,10:00,4,Friday,0,0,Charminar,17.3616,78.4747,87,32.14485227711064,295,Cloudy,34.6,0.1,1,0,0,0.295,Medium
30938,2026-03-06,10:00,4,Friday,0,0,Koti,17.384,78.4867,163,33.74094057441565,335,Clear,34.0,0.0,1,0,0,0.487,Medium
30939,2026-03-06,10:00,4,Friday,0,0,Paradise,17.443,78.4872,166,32.91651099395949,328,Clear,31.9,0.0,1,0,0,0.506,Medium
30940,2026-03-06,10:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,76,45.67312413539053,440,Cloudy,32.8,0.4,1,0,0,0.173,Low
30941,2026-03-06,11:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,79,34.16095054116256,330,Clear,30.7,0.0,0,0,1,0.239,Low
30942,2026-03-06,11:00,4,Friday,0,0,Miyapur,17.4969,78.357,86,41.65333380481192,338,Cloudy,32.8,0.1,0,0,0,0.254,Low
30943,2026-03-06,11:00,4,Friday,0,0,Hitech City,17.4435,78.3772,102,39.53899493124819,243,Cloudy,33.2,0.4,0,0,0,0.42,Low
30944,2026-03-06,11:00,4,Friday,0,0,Madhapur,17.4483,78.3915,123,39.759970147831844,295,Clear,32.5,0.0,0,0,0,0.417,Low
30945,2026-03-06,11:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,40,48.36563499712054,310,Clear,33.9,0.0,0,0,0,0.129,Low
30946,2026-03-06,11:00,4,Friday,0,0,Kondapur,17.4587,78.368,79,45.38276266144685,272,Clear,32.2,0.0,0,0,0,0.29,Low
30947,2026-03-06,11:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,95,39.71490576659882,299,Rain,30.0,8.2,0,0,0,0.318,Low
30948,2026-03-06,11:00,4,Friday,0,0,Punjagutta,17.4254,78.449,112,40.10109452570269,312,Clear,32.6,0.0,0,0,0,0.359,Low
30949,2026-03-06,11:00,4,Friday,0,0,Begumpet,17.4447,78.4627,71,48.60062600946758,339,Cloudy,32.7,0.3,0,0,0,0.209,Low
30950,2026-03-06,11:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,101,42.43931343705702,320,Cloudy,34.0,0.4,0,0,0,0.316,Low
30951,2026-03-06,11:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,54,44.60043002439151,341,Clear,33.2,0.0,0,0,0,0.158,Low
30952,2026-03-06,11:00,4,Friday,0,0,Uppal,17.4058,78.5591,63,47.8673264073668,402,Cloudy,33.0,0.1,0,0,0,0.157,Low
30953,2026-03-06,11:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,82,41.81570584340608,363,Clear,33.1,0.0,0,0,0,0.226,Low
30954,2026-03-06,11:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,73,44.81720395213935,330,Clear,35.5,0.0,0,0,0,0.221,Low
30955,2026-03-06,11:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,101,36.96258356361121,280,Cloudy,33.4,0.2,0,0,0,0.361,Low
30956,2026-03-06,11:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,80,41.72222446556348,299,Clear,32.3,0.0,0,0,0,0.268,Low
30957,2026-03-06,11:00,4,Friday,0,0,Charminar,17.3616,78.4747,73,42.73270312871867,346,Clear,33.0,0.0,0,0,0,0.211,Low
30958,2026-03-06,11:00,4,Friday,0,0,Koti,17.384,78.4867,139,30.29953111275472,311,Rain,31.1,6.7,0,0,0,0.447,Medium
30959,2026-03-06,11:00,4,Friday,0,0,Paradise,17.443,78.4872,71,45.49363634176066,356,Clear,33.2,0.0,0,0,0,0.199,Low
30960,2026-03-06,11:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,105,38.92309945981491,490,Clear,32.6,0.0,0,0,0,0.214,Low
30961,2026-03-06,12:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,76,41.49183393030688,314,Cloudy,30.5,0.4,0,0,0,0.242,Low
30962,2026-03-06,12:00,4,Friday,0,0,Miyapur,17.4969,78.357,71,46.44028122702456,415,Cloudy,33.8,0.4,0,0,0,0.171,Low
30963,2026-03-06,12:00,4,Friday,0,0,Hitech City,17.4435,78.3772,94,35.679638266824895,265,Cloudy,30.7,0.3,0,0,0,0.355,Low
30964,2026-03-06,12:00,4,Friday,0,0,Madhapur,17.4483,78.3915,102,41.29578547437565,331,Clear,33.9,0.0,0,0,0,0.308,Low
30965,2026-03-06,12:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,60,43.47891631115581,318,Clear,33.6,0.0,0,0,0,0.189,Low
30966,2026-03-06,12:00,4,Friday,0,0,Kondapur,17.4587,78.368,93,37.88230274358437,370,Rain,28.6,17.3,0,0,0,0.251,Low
30967,2026-03-06,12:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,118,46.48949983791098,299,Clear,34.9,0.0,0,0,0,0.395,Low
30968,2026-03-06,12:00,4,Friday,0,0,Punjagutta,17.4254,78.449,81,29.602504611197286,277,Clear,31.9,0.0,0,0,1,0.292,Low
30969,2026-03-06,12:00,4,Friday,0,0,Begumpet,17.4447,78.4627,66,45.888377480148115,372,Clear,34.6,0.0,0,0,0,0.177,Low
30970,2026-03-06,12:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,104,40.339845543601825,365,Clear,33.5,0.0,0,0,0,0.285,Low
30971,2026-03-06,12:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,92,30.75555716799369,379,Heavy Rain,30.2,24.0,0,0,0,0.243,Low
30972,2026-03-06,12:00,4,Friday,0,0,Uppal,17.4058,78.5591,81,46.110162619856254,337,Clear,33.3,0.0,0,0,0,0.24,Low
30973,2026-03-06,12:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,105,44.73124628275032,392,Clear,31.8,0.0,0,0,0,0.268,Low
30974,2026-03-06,12:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,61,41.72892161985178,301,Rain,29.2,8.8,0,0,0,0.203,Low
30975,2026-03-06,12:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,65,45.760635822044456,347,Clear,32.7,0.0,0,0,0,0.187,Low
30976,2026-03-06,12:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,118,37.290582645076476,277,Cloudy,32.9,0.3,0,0,0,0.426,Low
30977,2026-03-06,12:00,4,Friday,0,0,Charminar,17.3616,78.4747,79,44.78116193460776,360,Clear,34.4,0.0,0,0,0,0.219,Low
30978,2026-03-06,12:00,4,Friday,0,0,Koti,17.384,78.4867,96,34.67728934875138,319,Rain,31.1,12.5,0,0,0,0.301,Low
30979,2026-03-06,12:00,4,Friday,0,0,Paradise,17.443,78.4872,123,40.86145112722762,327,Clear,32.8,0.0,0,0,0,0.376,Low
30980,2026-03-06,12:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,102,31.54739914528241,419,Heavy Rain,30.9,26.5,0,0,0,0.243,Low
30981,2026-03-06,13:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,88,34.24994186919202,359,Heavy Rain,29.5,38.3,0,0,0,0.245,Low
30982,2026-03-06,13:00,4,Friday,0,0,Miyapur,17.4969,78.357,72,41.937067339188545,378,Cloudy,34.5,0.4,0,0,0,0.19,Low
30983,2026-03-06,13:00,4,Friday,0,0,Hitech City,17.4435,78.3772,83,42.75927947091228,272,Cloudy,31.5,0.2,0,0,0,0.305,Low
30984,2026-03-06,13:00,4,Friday,0,0,Madhapur,17.4483,78.3915,71,41.858916185944224,253,Cloudy,30.9,0.2,0,0,0,0.281,Low
30985,2026-03-06,13:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,77,43.79855209578476,290,Clear,30.9,0.0,0,0,0,0.266,Low
30986,2026-03-06,13:00,4,Friday,0,0,Kondapur,17.4587,78.368,68,44.49821500941852,319,Clear,31.8,0.0,0,0,0,0.213,Low
30987,2026-03-06,13:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,60,42.42744970693493,288,Clear,32.9,0.0,0,0,0,0.208,Low
30988,2026-03-06,13:00,4,Friday,0,0,Punjagutta,17.4254,78.449,107,37.803390538067646,301,Clear,34.0,0.0,0,0,0,0.355,Low
30989,2026-03-06,13:00,4,Friday,0,0,Begumpet,17.4447,78.4627,98,47.341472715106335,324,Cloudy,34.4,0.5,0,0,0,0.302,Low
30990,2026-03-06,13:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,79,41.55570207837453,347,Cloudy,32.0,0.2,0,0,0,0.228,Low
30991,2026-03-06,13:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,110,43.042386849980716,321,Clear,31.8,0.0,0,0,0,0.343,Low
30992,2026-03-06,13:00,4,Friday,0,0,Uppal,17.4058,78.5591,77,37.10888996697084,310,Clear,33.6,0.0,0,0,0,0.248,Low
30993,2026-03-06,13:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,62,40.29785998669799,344,Cloudy,34.1,0.2,0,0,1,0.18,Low
30994,2026-03-06,13:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,67,48.365855762689584,308,Clear,34.7,0.0,0,0,0,0.218,Low
30995,2026-03-06,13:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,63,49.27720910376435,409,Clear,33.7,0.0,0,0,0,0.154,Low
30996,2026-03-06,13:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,96,44.51479229505701,312,Cloudy,33.1,0.0,0,0,0,0.308,Low
30997,2026-03-06,13:00,4,Friday,0,0,Charminar,17.3616,78.4747,67,48.60063704564356,267,Cloudy,31.3,0.3,0,0,0,0.251,Low
30998,2026-03-06,13:00,4,Friday,0,0,Koti,17.384,78.4867,96,37.224607759131096,317,Clear,33.4,0.0,0,0,0,0.303,Low
30999,2026-03-06,13:00,4,Friday,0,0,Paradise,17.443,78.4872,80,36.68587603260062,338,Clear,34.4,0.0,0,0,1,0.237,Low
31000,2026-03-06,13:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,76,41.95472942849426,420,Rain,31.8,7.4,0,0,0,0.181,Low
31001,2026-03-06,14:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,57,46.90684811237201,334,Clear,31.7,0.0,0,0,0,0.171,Low
31002,2026-03-06,14:00,4,Friday,0,0,Miyapur,17.4969,78.357,67,47.45026459227254,396,Clear,33.0,0.0,0,0,0,0.169,Low
31003,2026-03-06,14:00,4,Friday,0,0,Hitech City,17.4435,78.3772,102,36.95130189671092,296,Clear,32.9,0.0,0,0,0,0.345,Low
31004,2026-03-06,14:00,4,Friday,0,0,Madhapur,17.4483,78.3915,104,36.28681247814229,288,Clear,32.2,0.0,0,0,0,0.361,Low
31005,2026-03-06,14:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,91,42.6213963000009,315,Cloudy,33.0,0.2,0,0,0,0.289,Low
31006,2026-03-06,14:00,4,Friday,0,0,Kondapur,17.4587,78.368,65,45.82380776278385,331,Clear,32.0,0.0,0,0,0,0.196,Low
31007,2026-03-06,14:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,79,38.12131251582417,338,Cloudy,33.2,0.2,0,0,0,0.234,Low
31008,2026-03-06,14:00,4,Friday,0,0,Punjagutta,17.4254,78.449,88,46.19482422135958,305,Clear,31.9,0.0,0,0,0,0.289,Low
31009,2026-03-06,14:00,4,Friday,0,0,Begumpet,17.4447,78.4627,69,40.75812801059042,298,Rain,30.8,16.2,0,0,0,0.232,Low
31010,2026-03-06,14:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,99,46.56547217970263,344,Clear,32.2,0.0,0,0,0,0.288,Low
31011,2026-03-06,14:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,86,38.32167993016331,367,Clear,32.7,0.0,0,0,0,0.234,Low
31012,2026-03-06,14:00,4,Friday,0,0,Uppal,17.4058,78.5591,63,46.48253024989078,350,Clear,32.2,0.0,0,0,0,0.18,Low
31013,2026-03-06,14:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,64,47.82365747288257,352,Clear,32.2,0.0,0,0,0,0.182,Low
31014,2026-03-06,14:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,90,47.343943221605784,333,Clear,32.4,0.0,0,0,0,0.27,Low
31015,2026-03-06,14:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,67,54.46369119210833,362,Cloudy,32.9,0.3,0,0,0,0.185,Low
31016,2026-03-06,14:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,66,46.03309273739938,352,Clear,31.0,0.0,0,0,0,0.188,Low
31017,2026-03-06,14:00,4,Friday,0,0,Charminar,17.3616,78.4747,110,32.46457704498671,328,Rain,29.6,5.3,0,0,0,0.335,Low
31018,2026-03-06,14:00,4,Friday,0,0,Koti,17.384,78.4867,75,47.5233717875652,320,Clear,31.1,0.0,0,0,0,0.234,Low
31019,2026-03-06,14:00,4,Friday,0,0,Paradise,17.443,78.4872,58,42.435417744161285,281,Cloudy,34.6,0.4,0,0,0,0.206,Low
31020,2026-03-06,14:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,121,45.83717521696562,455,Clear,32.0,0.0,0,0,0,0.266,Low
31021,2026-03-06,15:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,73,44.460970514402746,340,Clear,32.6,0.0,0,0,0,0.215,Low
31022,2026-03-06,15:00,4,Friday,0,0,Miyapur,17.4969,78.357,91,42.69101214570814,325,Clear,31.0,0.0,0,0,0,0.28,Low
31023,2026-03-06,15:00,4,Friday,0,0,Hitech City,17.4435,78.3772,105,33.87553746961777,254,Clear,31.8,0.0,0,0,0,0.413,Low
31024,2026-03-06,15:00,4,Friday,0,0,Madhapur,17.4483,78.3915,101,29.69531673154843,284,Heavy Rain,30.8,37.0,0,0,0,0.356,Low
31025,2026-03-06,15:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,122,33.36646711022578,321,Rain,31.6,14.8,0,0,0,0.38,Low
31026,2026-03-06,15:00,4,Friday,0,0,Kondapur,17.4587,78.368,87,41.179037015790335,343,Clear,29.2,0.0,0,0,0,0.254,Low
31027,2026-03-06,15:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,94,41.35670056632193,288,Clear,30.1,0.0,0,0,0,0.326,Low
31028,2026-03-06,15:00,4,Friday,0,0,Punjagutta,17.4254,78.449,74,42.783372358638246,327,Clear,31.7,0.0,0,0,0,0.226,Low
31029,2026-03-06,15:00,4,Friday,0,0,Begumpet,17.4447,78.4627,65,42.71867313610545,348,Clear,29.7,0.0,0,0,0,0.187,Low
31030,2026-03-06,15:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,74,46.07869061130788,296,Clear,32.1,0.0,0,0,0,0.25,Low
31031,2026-03-06,15:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,79,42.74167687988782,342,Cloudy,32.8,0.1,0,0,0,0.231,Low
31032,2026-03-06,15:00,4,Friday,0,0,Uppal,17.4058,78.5591,117,38.32898632788365,387,Rain,28.9,11.6,0,0,0,0.302,Low
31033,2026-03-06,15:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,94,44.01149769594716,340,Clear,31.9,0.0,0,0,0,0.276,Low
31034,2026-03-06,15:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,61,40.13967039910522,355,Cloudy,31.0,0.3,0,0,0,0.172,Low
31035,2026-03-06,15:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,67,44.338519902326205,371,Clear,29.3,0.0,0,0,0,0.181,Low
31036,2026-03-06,15:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,53,44.6478707621462,316,Cloudy,31.1,0.1,0,0,0,0.168,Low
31037,2026-03-06,15:00,4,Friday,0,0,Charminar,17.3616,78.4747,84,39.83749370357573,342,Cloudy,30.7,0.2,0,0,0,0.246,Low
31038,2026-03-06,15:00,4,Friday,0,0,Koti,17.384,78.4867,102,42.997471086173995,273,Clear,29.3,0.0,0,0,0,0.374,Low
31039,2026-03-06,15:00,4,Friday,0,0,Paradise,17.443,78.4872,91,42.99123717132524,329,Clear,30.7,0.0,0,0,0,0.277,Low
31040,2026-03-06,15:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,71,37.64834303283396,359,Clear,31.3,0.0,0,0,0,0.198,Low
31041,2026-03-06,16:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,92,40.173955173379376,318,Clear,30.7,0.0,0,0,0,0.289,Low
31042,2026-03-06,16:00,4,Friday,0,0,Miyapur,17.4969,78.357,97,43.24405883496233,432,Clear,31.1,0.0,0,0,0,0.225,Low
31043,2026-03-06,16:00,4,Friday,0,0,Hitech City,17.4435,78.3772,126,23.908640815220828,246,Clear,28.3,0.0,0,0,1,0.512,Medium
31044,2026-03-06,16:00,4,Friday,0,0,Madhapur,17.4483,78.3915,113,24.303857552079577,302,Heavy Rain,28.0,24.4,0,0,0,0.374,Medium
31045,2026-03-06,16:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,96,43.50890423563818,335,Clear,31.1,0.0,0,0,0,0.287,Low
31046,2026-03-06,16:00,4,Friday,0,0,Kondapur,17.4587,78.368,93,37.8932814620969,317,Rain,28.7,15.3,0,0,0,0.293,Low
31047,2026-03-06,16:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,76,45.42052834663996,238,Clear,30.6,0.0,0,0,0,0.319,Low
31048,2026-03-06,16:00,4,Friday,0,0,Punjagutta,17.4254,78.449,97,36.860257599294364,279,Cloudy,31.1,0.3,0,0,0,0.348,Low
31049,2026-03-06,16:00,4,Friday,0,0,Begumpet,17.4447,78.4627,84,40.60480660927921,301,Rain,25.4,15.7,0,0,0,0.279,Low
31050,2026-03-06,16:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,87,37.52798954717242,322,Cloudy,30.1,0.3,0,0,0,0.27,Low
31051,2026-03-06,16:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,78,42.7340400409464,351,Cloudy,27.9,0.0,0,0,0,0.222,Low
31052,2026-03-06,16:00,4,Friday,0,0,Uppal,17.4058,78.5591,60,46.83956900528371,424,Cloudy,30.1,0.3,0,0,0,0.142,Low
31053,2026-03-06,16:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,16,51.4183056402588,336,Clear,29.0,0.0,0,0,0,0.048,Low
31054,2026-03-06,16:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,92,39.635800995304,313,Cloudy,30.2,0.3,0,0,0,0.294,Low
31055,2026-03-06,16:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,82,50.660267508683354,344,Clear,29.5,0.0,0,0,0,0.238,Low
31056,2026-03-06,16:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,104,39.114752739452335,293,Clear,31.6,0.0,0,0,0,0.355,Low
31057,2026-03-06,16:00,4,Friday,0,0,Charminar,17.3616,78.4747,100,37.58050908329281,295,Clear,32.2,0.0,0,0,0,0.339,Low
31058,2026-03-06,16:00,4,Friday,0,0,Koti,17.384,78.4867,102,29.534423290402415,300,Heavy Rain,27.6,32.8,0,0,0,0.34,Low
31059,2026-03-06,16:00,4,Friday,0,0,Paradise,17.443,78.4872,88,42.69179643666641,331,Clear,30.7,0.0,0,0,0,0.266,Low
31060,2026-03-06,16:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,80,45.53336231554583,410,Clear,31.6,0.0,0,0,0,0.195,Low
31061,2026-03-06,17:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,154,34.162852635011326,357,Clear,29.5,0.0,1,0,0,0.431,Medium
31062,2026-03-06,17:00,4,Friday,0,0,Miyapur,17.4969,78.357,171,19.727144283090784,370,Clear,26.5,0.0,1,0,1,0.462,High
31063,2026-03-06,17:00,4,Friday,0,0,Hitech City,17.4435,78.3772,189,25.229445419365845,286,Rain,27.3,13.9,1,0,0,0.661,High
31064,2026-03-06,17:00,4,Friday,0,0,Madhapur,17.4483,78.3915,162,26.8108821342707,290,Clear,27.5,0.0,1,0,0,0.559,High
31065,2026-03-06,17:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,153,25.817466285561512,293,Clear,27.2,0.0,1,0,0,0.522,Medium
31066,2026-03-06,17:00,4,Friday,0,0,Kondapur,17.4587,78.368,183,20.248116119103386,328,Rain,27.1,2.7,1,0,0,0.558,High
31067,2026-03-06,17:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,183,23.998762473462744,281,Clear,27.6,0.0,1,0,0,0.651,High
31068,2026-03-06,17:00,4,Friday,0,0,Punjagutta,17.4254,78.449,151,30.93230951118334,300,Clear,27.9,0.0,1,0,0,0.503,Medium
31069,2026-03-06,17:00,4,Friday,0,0,Begumpet,17.4447,78.4627,147,26.714789865810967,332,Rain,27.8,5.0,1,0,0,0.443,Medium
31070,2026-03-06,17:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,169,28.580290151095625,324,Clear,29.0,0.0,1,0,0,0.522,Medium
31071,2026-03-06,17:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,159,28.09427116890517,348,Clear,28.2,0.0,1,0,0,0.457,Medium
31072,2026-03-06,17:00,4,Friday,0,0,Uppal,17.4058,78.5591,143,30.23275311659688,330,Cloudy,28.3,0.4,1,0,0,0.433,Medium
31073,2026-03-06,17:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,179,24.78512662690806,301,Clear,29.1,0.0,1,0,0,0.595,High
31074,2026-03-06,17:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,147,33.98212599757506,334,Cloudy,26.6,0.3,1,0,0,0.44,Medium
31075,2026-03-06,17:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,133,31.54622638145457,319,Cloudy,25.9,0.1,1,0,0,0.417,Medium
31076,2026-03-06,17:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,180,31.618266458288872,324,Clear,28.2,0.0,1,0,0,0.556,Medium
31077,2026-03-06,17:00,4,Friday,0,0,Charminar,17.3616,78.4747,219,17.955548160669963,308,Heavy Rain,25.4,25.1,1,0,0,0.711,High
31078,2026-03-06,17:00,4,Friday,0,0,Koti,17.384,78.4867,196,16.0625309116896,300,Clear,30.0,0.0,1,1,0,0.653,High
31079,2026-03-06,17:00,4,Friday,0,0,Paradise,17.443,78.4872,180,32.66580157256116,343,Clear,29.9,0.0,1,0,0,0.525,Medium
31080,2026-03-06,17:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,115,37.21308154518453,398,Clear,26.8,0.0,1,0,0,0.289,Low
31081,2026-03-06,18:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,151,33.259440631402725,283,Clear,25.6,0.0,1,0,0,0.534,Medium
31082,2026-03-06,18:00,4,Friday,0,0,Miyapur,17.4969,78.357,135,34.841203144725625,366,Clear,28.0,0.0,1,0,0,0.369,Medium
31083,2026-03-06,18:00,4,Friday,0,0,Hitech City,17.4435,78.3772,203,23.929089261939154,267,Clear,26.1,0.0,1,0,0,0.76,High
31084,2026-03-06,18:00,4,Friday,0,0,Madhapur,17.4483,78.3915,175,25.14451086368254,281,Clear,27.3,0.0,1,0,0,0.623,High
31085,2026-03-06,18:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,136,31.78899077155491,323,Clear,26.9,0.0,1,0,0,0.421,Medium
31086,2026-03-06,18:00,4,Friday,0,0,Kondapur,17.4587,78.368,140,31.79205653681965,361,Clear,26.4,0.0,1,0,0,0.388,Medium
31087,2026-03-06,18:00,4,Friday,0,0,Ameerpet,17.4375,78.4483,242,11.094855417190987,286,Rain,26.2,15.8,1,0,0,0.846,High
31088,2026-03-06,18:00,4,Friday,0,0,Punjagutta,17.4254,78.449,130,34.58891348452856,322,Clear,25.7,0.0,1,0,0,0.404,Medium
31089,2026-03-06,18:00,4,Friday,0,0,Begumpet,17.4447,78.4627,168,25.28649117682767,345,Clear,26.3,0.0,1,0,1,0.487,High
31090,2026-03-06,18:00,4,Friday,0,0,Secunderabad,17.4399,78.4983,180,28.010985459389413,333,Rain,26.3,9.6,1,0,0,0.541,Medium
31091,2026-03-06,18:00,4,Friday,0,0,LB Nagar,17.3457,78.5522,163,23.282776179329336,299,Rain,26.0,13.4,1,0,0,0.545,High
31092,2026-03-06,18:00,4,Friday,0,0,Uppal,17.4058,78.5591,112,39.431996764828305,370,Cloudy,27.6,0.2,1,0,0,0.303,Low
31093,2026-03-06,18:00,4,Friday,0,0,Mehdipatnam,17.396,78.435,146,29.3475842182092,347,Clear,25.3,0.0,1,0,0,0.421,Medium
31094,2026-03-06,18:00,4,Friday,0,0,Banjara Hills,17.4156,78.4346,130,24.582238169940055,278,Clear,25.9,0.0,1,0,0,0.468,Medium
31095,2026-03-06,18:00,4,Friday,0,0,Jubilee Hills,17.4325,78.4071,141,35.91840022625843,348,Clear,26.1,0.0,1,0,0,0.405,Medium
31096,2026-03-06,18:00,4,Friday,0,0,Dilsukhnagar,17.3688,78.5247,194,26.60906996942488,337,Rain,24.3,14.8,1,0,0,0.576,High
31097,2026-03-06,18:00,4,Friday,0,0,Charminar,17.3616,78.4747,164,31.458536899883633,295,Cloudy,27.9,0.4,1,0,0,0.556,Medium
31098,2026-03-06,18:00,4,Friday,0,0,Koti,17.384,78.4867,181,23.712732778595655,303,Clear,26.6,0.0,1,0,0,0.597,High
31099,2026-03-06,18:00,4,Friday,0,0,Paradise,17.443,78.4872,195,22.097389667241504,272,Clear,26.6,0.0,1,0,0,0.717,High
31100,2026-03-06,18:00,4,Friday,0,0,Necklace Road,17.4239,78.4738,148,36.31786568242728,492,Clear,25.8,0.0,1,0,0,0.301,Medium
31101,2026-03-06,19:00,4,Friday,0,0,Kukatpally,17.4849,78.4138,198,14.42707944041531,267,Heavy Rain,23.3,29.9,1,0,0,0.742,High
31102,2026-03-06,19:00,4,Friday,0,0,Miyapur,17.4969,78.357,106,33.2481104505044,321,Clear,27.2,0.0,1,0,0,0.33,Medium
31103,2026-03-06,19:00,4,Friday,0,0,Hitech City,17.4435,78.3772,180,22.352884538136994,261,Clear,25.7,0.0,1,0,0,0.69,High
31104,2026-03-06,19:00,4,Friday,0,0,Madhapur,17.4483,78.3915,173,23.73178083317166,281,Clear,24.2,0.0,1,0,0,0.616,High
31105,2026-03-06,19:00,4,Friday,0,0,Gachibowli,17.4401,78.3489,190,18.01756341775109,320,Rain,26.1,5.3,1,0,0,0.594,High
